mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_class_weight,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.7970423698425293,0.08870764286214163,0.035869503021240236,0.004252006001717217,False,balanced_subsample,gini,5,sqrt,2,2,383,"{'bootstrap': False, 'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 383}",0.8999999999999999,0.8769230769230769,0.9538461538461539,0.9846153846153846,0.8928571428571429,0.9216483516483518,0.04074182307909448,80
1.3886627674102783,0.028589925855396457,0.04986834526062012,0.002326513333470471,True,,gini,20,sqrt,4,4,615,"{'bootstrap': True, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 615}",0.9428571428571428,0.8307692307692308,0.9230769230769231,0.9846153846153846,0.9107142857142858,0.9184065934065935,0.050483114619956554,87
1.5687139511108399,0.03146432083529538,0.05396566390991211,0.006471762074079249,True,,entropy,,0.5,4,6,617,"{'bootstrap': True, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 617}",0.9428571428571428,0.9384615384615385,0.8923076923076922,0.9846153846153846,0.9285714285714286,0.9373626373626374,0.029568404499063096,28
1.6410313606262208,0.024923319093231856,0.059583091735839845,0.00379980825452171,True,,gini,20,sqrt,1,6,706,"{'bootstrap': True, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 706}",0.9142857142857144,0.8461538461538461,0.9076923076923077,1.0,0.9107142857142857,0.9157692307692308,0.04905938083060352,91
0.607638168334961,0.018928919699925238,0.026792240142822266,0.0032360857587144035,True,,entropy,10,sqrt,1,8,260,"{'bootstrap': True, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 260}",0.9142857142857143,0.8307692307692308,0.9076923076923077,1.0,0.9285714285714286,0.9162637362637363,0.05394429271554241,90
1.1879662036895753,0.020012342274296456,0.050770235061645505,0.0037973932066836464,False,balanced_subsample,entropy,5,sqrt,2,7,669,"{'bootstrap': False, 'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 7, 'n_estimators': 669}",0.9142857142857141,0.8615384615384616,0.9230769230769231,1.0,0.9285714285714286,0.9254945054945056,0.04423210017791395,60
2.113961696624756,0.14538560607366455,0.06107859611511231,0.006660342630889642,True,balanced,entropy,5,0.5,3,7,762,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 0.5, 'min_samples_leaf': 3, 'min_samples_split': 7, 'n_estimators': 762}",0.9428571428571428,0.8923076923076922,0.8769230769230769,0.9846153846153846,0.9285714285714286,0.9250549450549451,0.03812030733322869,65
0.3631763458251953,0.009247684521295436,0.02261948585510254,0.0026589271998966207,False,balanced_subsample,gini,5,log2,2,2,203,"{'bootstrap': False, 'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 203}",0.9142857142857141,0.9384615384615385,0.9076923076923077,1.0,0.8571428571428571,0.9235164835164834,0.04650624233387805,71
2.063653039932251,0.06880696592602065,0.06724300384521484,0.013326519882892806,True,,gini,5,0.5,3,8,637,"{'bootstrap': True, 'class_weight': None, 'criterion': 'gini', 'max_depth': 5, 'max_features': 0.5, 'min_samples_leaf': 3, 'min_samples_split': 8, 'n_estimators': 637}",0.9142857142857144,0.9230769230769231,0.8923076923076922,0.9846153846153846,0.9285714285714286,0.9285714285714286,0.030627617602892017,52
2.6412497043609617,0.09917861130090924,0.0936354637145996,0.006699904807409349,True,balanced,gini,20,sqrt,4,8,924,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 8, 'n_estimators': 924}",0.9714285714285715,0.8,0.8923076923076922,0.9846153846153846,0.9285714285714286,0.9153846153846155,0.06626291618321466,93
1.5317724704742433,0.14147982660990227,0.0670431137084961,0.012176084808156504,False,,entropy,,0.5,4,4,570,"{'bootstrap': False, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 4, 'n_estimators': 570}",0.9857142857142858,0.9230769230769231,0.9692307692307693,0.9692307692307692,0.9464285714285714,0.9587362637362637,0.021776826339918245,4
0.5686214923858642,0.027172467387130278,0.02192540168762207,0.003787587554915704,True,balanced,entropy,20,0.3,3,7,150,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 20, 'max_features': 0.3, 'min_samples_leaf': 3, 'min_samples_split': 7, 'n_estimators': 150}",0.9285714285714286,0.9076923076923077,0.8769230769230769,0.9846153846153846,0.9285714285714286,0.9252747252747253,0.03518543352752991,61
1.134907865524292,0.08060649918963422,0.034992122650146486,0.003213837123800309,True,balanced,gini,5,sqrt,2,7,404,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 7, 'n_estimators': 404}",0.9285714285714286,0.8461538461538461,0.9230769230769231,0.9846153846153846,0.9285714285714286,0.9221978021978023,0.044182930924718165,75
0.6348637104034424,0.06816249863851664,0.031198978424072266,0.0017213018562424998,False,balanced,entropy,10,log2,3,6,363,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 6, 'n_estimators': 363}",0.8714285714285714,0.9230769230769231,0.9230769230769231,1.0,0.875,0.9185164835164835,0.04645883011641095,85
1.05869779586792,0.027091704500029682,0.04758462905883789,0.006671913472697585,True,,gini,20,log2,1,5,449,"{'bootstrap': True, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 449}",0.9285714285714286,0.8615384615384616,0.9076923076923077,1.0,0.8928571428571428,0.9181318681318682,0.04639393336952531,88
2.281375360488892,0.03868194066060035,0.05885920524597168,0.0036945154528562917,True,balanced_subsample,gini,20,0.5,4,3,735,"{'bootstrap': True, 'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 20, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 735}",0.9714285714285714,0.8923076923076922,0.8769230769230769,0.9846153846153846,0.9285714285714286,0.9307692307692308,0.04227556936631064,48
1.6180925846099854,0.02050121839636787,0.056319379806518556,0.00501428899870745,False,balanced,gini,,0.5,3,4,703,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 3, 'min_samples_split': 4, 'n_estimators': 703}",0.9857142857142858,0.8923076923076924,0.8769230769230769,0.9846153846153847,0.9642857142857143,0.9407692307692308,0.046734185002204894,22
0.43237714767456054,0.013522943278709757,0.02504558563232422,0.00217568916044168,False,balanced_subsample,entropy,,log2,1,8,226,"{'bootstrap': False, 'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 226}",0.9142857142857141,0.9384615384615385,0.9230769230769231,1.0,0.8749999999999999,0.9301648351648352,0.04072181123076753,51
0.4322064399719238,0.0035087110896353016,0.019535398483276366,0.001883611486638794,True,,gini,5,log2,1,3,195,"{'bootstrap': True, 'class_weight': None, 'criterion': 'gini', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 195}",0.8571428571428571,0.8307692307692307,0.9076923076923077,1.0,0.8749999999999999,0.894120879120879,0.05855080766007956,100
2.4972702503204345,0.09650858781309424,0.08334174156188964,0.0070169297382146984,False,balanced,entropy,,0.5,1,6,996,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 6, 'n_estimators': 996}",0.9714285714285714,0.9076923076923077,0.8769230769230769,0.9846153846153847,0.9642857142857142,0.940989010989011,0.041438335049095616,18
2.0377461910247803,0.13204996431968555,0.08314743041992187,0.009147705888916915,False,,gini,20,0.3,1,7,960,"{'bootstrap': False, 'class_weight': None, 'criterion': 'gini', 'max_depth': 20, 'max_features': 0.3, 'min_samples_leaf': 1, 'min_samples_split': 7, 'n_estimators': 960}",0.9,0.9538461538461539,0.8923076923076922,1.0,0.9464285714285714,0.9385164835164834,0.03923415505443449,25
0.5734969139099121,0.014860348081124861,0.02064404487609863,0.0034675376039471437,True,balanced_subsample,entropy,5,0.5,3,6,185,"{'bootstrap': True, 'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 0.5, 'min_samples_leaf': 3, 'min_samples_split': 6, 'n_estimators': 185}",0.9714285714285714,0.8461538461538461,0.8615384615384616,0.9846153846153846,0.9285714285714286,0.9184615384615386,0.05612964791189409,86
0.4740779399871826,0.027032841909310802,0.027187204360961913,0.00466928238382765,True,,entropy,20,sqrt,3,2,193,"{'bootstrap': True, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 193}",0.9285714285714286,0.8153846153846154,0.9538461538461539,1.0,0.9285714285714286,0.9252747252747253,0.06082395246988385,61
1.980881357192993,0.057511490549807025,0.07215723991394044,0.005031709238398133,False,balanced,entropy,,0.5,4,6,650,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 650}",1.0,0.8923076923076922,0.8769230769230769,0.9692307692307692,0.9642857142857143,0.9405494505494506,0.04753099777309163,24
1.94998140335083,0.05520943718549455,0.10661902427673339,0.020557019298708974,False,,entropy,5,sqrt,3,7,936,"{'bootstrap': False, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 7, 'n_estimators': 936}",0.9285714285714286,0.8769230769230769,0.9230769230769231,1.0,0.9285714285714286,0.9314285714285715,0.03939280723283594,40
1.213479709625244,0.03844233925545894,0.06633272171020507,0.004065362949653482,False,balanced,entropy,10,log2,2,4,541,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 541}",0.9142857142857143,0.9076923076923076,0.9230769230769231,1.0,0.8749999999999999,0.924010989010989,0.04132350334266267,70
1.1599224090576172,0.17278114002734643,0.0777768611907959,0.019923230047094124,False,,entropy,,sqrt,4,9,435,"{'bootstrap': False, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 9, 'n_estimators': 435}",0.9285714285714286,0.8769230769230769,0.9230769230769231,0.9846153846153846,0.9285714285714286,0.9283516483516484,0.0341714070853185,54
2.911655616760254,0.09012970053622718,0.07536015510559083,0.002894281798843898,True,balanced,gini,20,0.5,4,5,763,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 763}",0.9714285714285714,0.8923076923076922,0.8769230769230769,0.9846153846153846,0.9285714285714286,0.9307692307692308,0.04227556936631064,48
1.3617879390716552,0.06891089133498379,0.06572303771972657,0.0038809450990415096,False,balanced,gini,20,sqrt,1,4,526,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 526}",0.9142857142857141,0.923076923076923,0.9384615384615385,1.0,0.9285714285714286,0.940879120879121,0.030583426438327864,21
1.5273091316223144,0.015271304015071667,0.04132847785949707,0.005980679561233784,True,balanced_subsample,gini,,0.5,2,3,352,"{'bootstrap': True, 'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 352}",0.9428571428571428,0.9230769230769231,0.8923076923076922,0.9846153846153846,0.9464285714285715,0.9378571428571428,0.03025891571813414,26
1.8874797344207763,0.09356515010739458,0.06034641265869141,0.004542968043509691,True,balanced,gini,10,sqrt,2,9,704,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 9, 'n_estimators': 704}",0.9428571428571428,0.8307692307692307,0.9230769230769231,1.0,0.9107142857142858,0.9214835164835165,0.05471611644979847,81
0.5550694942474366,0.0332486322033255,0.032208490371704104,0.005301603077522159,False,balanced,entropy,5,log2,3,10,295,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 295}",0.8714285714285714,0.8923076923076922,0.8769230769230769,1.0,0.9107142857142858,0.9102747252747253,0.04689347188672547,96
1.194330644607544,0.10272063296119707,0.059600543975830075,0.01627696658267208,False,,entropy,,0.3,1,9,519,"{'bootstrap': False, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 0.3, 'min_samples_leaf': 1, 'min_samples_split': 9, 'n_estimators': 519}",0.9428571428571428,0.9538461538461539,0.8923076923076922,1.0,0.9464285714285714,0.947087912087912,0.03424783057782678,12
1.7322400569915772,0.15355093567353953,0.050029945373535153,0.0029751707599008524,True,,gini,,0.5,2,6,556,"{'bootstrap': True, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 556}",0.9142857142857143,0.9230769230769231,0.8923076923076922,0.9846153846153846,0.9285714285714286,0.9285714285714286,0.030627617602892027,52
0.553429126739502,0.09342844233862617,0.022172880172729493,0.000864427142662911,False,balanced_subsample,gini,10,0.5,4,3,195,"{'bootstrap': False, 'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 3, 'n_estimators': 195}",0.9857142857142858,0.9076923076923077,0.8769230769230769,0.9692307692307692,0.9642857142857143,0.9407692307692308,0.041360745481134935,22
1.4705737113952637,0.02614411570369726,0.06950979232788086,0.01165235503059536,False,balanced_subsample,entropy,20,sqrt,4,2,794,"{'bootstrap': False, 'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 794}",0.9428571428571428,0.8307692307692308,0.9230769230769231,1.0,0.9285714285714286,0.9250549450549451,0.05447890170137511,65
2.940209245681763,0.11422093171726996,0.08934488296508789,0.01985603122165786,True,balanced_subsample,gini,10,sqrt,2,2,980,"{'bootstrap': True, 'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 980}",0.9428571428571428,0.8769230769230769,0.9230769230769231,1.0,0.9285714285714286,0.9342857142857144,0.03959949232371062,32
1.5241359233856202,0.0788409164173944,0.059023571014404294,0.009577095218329374,False,,entropy,,0.3,3,2,711,"{'bootstrap': False, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 0.3, 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 711}",0.9571428571428572,0.9384615384615385,0.8923076923076922,0.9846153846153846,0.9107142857142857,0.9366483516483516,0.03275001832115866,31
2.18910665512085,0.09041103412137491,0.07412495613098144,0.004665426654012357,False,,gini,10,0.5,1,8,895,"{'bootstrap': False, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 895}",0.9,0.9692307692307692,0.9846153846153846,1.0,0.9285714285714285,0.9564835164835165,0.03692438511549608,6
0.3947110176086426,0.02966373589043944,0.020633363723754884,0.0021119216656878474,False,balanced_subsample,entropy,20,0.3,2,6,168,"{'bootstrap': False, 'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': 20, 'max_features': 0.3, 'min_samples_leaf': 2, 'min_samples_split': 6, 'n_estimators': 168}",0.9285714285714285,0.9538461538461539,0.9076923076923076,1.0,0.9285714285714286,0.9437362637362637,0.03170781958710253,14
0.5971270084381104,0.014098518952544945,0.026876449584960938,0.0027466416021350647,True,,entropy,10,sqrt,4,6,250,"{'bootstrap': True, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 6, 'n_estimators': 250}",0.9428571428571428,0.8461538461538461,0.923076923076923,0.9846153846153846,0.9285714285714286,0.925054945054945,0.04495781543244639,67
0.8681720733642578,0.024984216343190577,0.04276442527770996,0.00402894309620784,False,,gini,,sqrt,2,8,497,"{'bootstrap': False, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 497}",0.9428571428571428,0.8615384615384616,0.9230769230769231,1.0,0.9285714285714286,0.9312087912087913,0.04426048418272623,41
2.6720036029815675,0.14093543340790934,0.10092329978942871,0.011049986678342444,True,balanced,gini,10,0.3,1,3,850,"{'bootstrap': True, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'max_features': 0.3, 'min_samples_leaf': 1, 'min_samples_split': 3, 'n_estimators': 850}",0.9285714285714285,0.9384615384615385,0.9076923076923076,1.0,0.9464285714285715,0.9442307692307692,0.030752546496977916,13
1.8584711074829101,0.16809381173250224,0.07108430862426758,0.008123100396625187,False,,entropy,5,0.5,1,7,618,"{'bootstrap': False, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 5, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 7, 'n_estimators': 618}",0.9571428571428572,0.9846153846153847,0.9538461538461538,1.0,0.9285714285714286,0.964835164835165,0.024991243485186516,1
1.3690650939941407,0.039649254949927194,0.0963399887084961,0.04524215739110606,False,,entropy,5,sqrt,2,3,616,"{'bootstrap': False, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 3, 'n_estimators': 616}",0.9285714285714286,0.8923076923076922,0.9230769230769231,1.0,0.9107142857142857,0.9309340659340659,0.03671036978632949,47
1.5983073234558105,0.07379159527508519,0.04855670928955078,0.005925732537513996,True,,entropy,10,0.5,4,2,441,"{'bootstrap': True, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 10, 'max_features': 0.5, 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 441}",0.9428571428571428,0.923076923076923,0.8769230769230769,0.9846153846153846,0.9285714285714286,0.9312087912087913,0.034664016074096464,41
2.0077183723449705,0.11191158186699621,0.07228474617004395,0.008083324093399302,False,,gini,10,sqrt,1,5,903,"{'bootstrap': False, 'class_weight': None, 'criterion': 'gini', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 903}",0.9142857142857141,0.8769230769230769,0.9230769230769231,1.0,0.9107142857142857,0.925,0.04064225955435269,68
0.5497819423675537,0.10390900078720293,0.02545466423034668,0.005073718238853507,False,balanced_subsample,gini,,0.5,2,8,190,"{'bootstrap': False, 'class_weight': 'balanced_subsample', 'criterion': 'gini', 'max_depth': None, 'max_features': 0.5, 'min_samples_leaf': 2, 'min_samples_split': 8, 'n_estimators': 190}",0.9571428571428572,0.9538461538461539,0.9076923076923077,0.9846153846153846,0.9642857142857142,0.9535164835164835,0.02528332390762527,7
0.5798300266265869,0.012365651563127782,0.029796600341796875,0.004125271881297821,False,balanced,gini,10,log2,3,3,319,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 3, 'n_estimators': 319}",0.8857142857142857,0.8923076923076922,0.9076923076923077,1.0,0.8928571428571429,0.9157142857142857,0.04275219610389993,92
0.2779995441436768,0.01423219939704142,0.014642572402954102,0.0011501722225707928,False,balanced,entropy,20,0.5,1,10,100,"{'bootstrap': False, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 20, 'max_features': 0.5, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.9428571428571428,0.923076923076923,0.9076923076923077,0.9692307692307692,0.9642857142857142,0.9414285714285715,0.02354727367087833,16
1.3113317966461182,0.06518452926327101,0.04621210098266602,0.015854586147986124,True,,entropy,5,sqrt,3,2,508,"{'bootstrap': True, 'class_weight': None, 'criterion': 'entropy', 'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 2, 'n_estimators': 508}",0.9428571428571428,0.8461538461538461,0.9230769230769231,1.0,0.9107142857142858,0.9245604395604395,0.049734107648487604,69
